LABELS,NEWS
0,شہباز گل کا یہ دعویٰ بالکل غلط ہے۔اس وقت کی متعدد میڈیا رپورٹس کے مطابق سابق وزیر اعظم نواز شریف درحقیقت لاہور میں قومی احتساب بیورو کی حراست میں تھے جب ان کے خون کے پلیٹ لیٹس کی تعداد میں کمی واقع ہوئی تھی۔
0,11 اکتوبر 2019 کو لاہور کی سینٹرل جیل میں قیدنواز شریف کو احتساب عدالت نے چوہدری شوگر ملز منی لانڈرنگ کیس میں تفتیش کے لیے قومی احتساب بیورو کے حوالے کیا ۔
0,11 اکتوبر 2019 کو لاہور کی سینٹرل جیل میں قیدنواز شریف کو احتساب عدالت نے چوہدری شوگر ملز منی لانڈرنگ کیس میں تفتیش کے لیے قومی احتساب بیورو کے حوالے کیا ۔
0,اس وقت کی متعدد میڈیا رپورٹس کے مطابق سابق وزیر اعظم نواز شریف درحقیقت لاہور میں قومی احتساب بیورو کی حراست میں تھے جب ان کے خون کے پلیٹ لیٹس کی تعداد میں کمی واقع ہوئی تھی۔
0,اس وقت کی متعدد میڈیا رپورٹس کے مطابق سابق وزیر اعظم نواز شریف درحقیقت لاہور میں قومی احتساب بیورو کی حراست میں تھے جب ان کے خون کے پلیٹ لیٹس کی تعداد میں کمی واقع ہوئی تھی۔
0,احتساب عدالت نے سابق وزیراعظم کا 14 روزہ جسمانی ریمانڈ منظور کیا تھا ۔
0,احتساب عدالت نے سابق وزیراعظم کا 14 روزہ جسمانی ریمانڈ منظور کیا تھا ۔
0,"عمران خان آئی ایم ایف سے جن شرائط کو مان کرگئے تھے ان پر دوبارہ مذاکرات ہو رہے ہیں، حکومت عوام کو ریلیف دینےکی کوشش کر رہی ہے۔"
0,"عمران خان آئی ایم ایف سے جن شرائط کو مان کرگئے تھے ان پر دوبارہ مذاکرات ہو رہے ہیں، حکومت عوام کو ریلیف دینےکی کوشش کر رہی ہے۔"
0,"ملکی صورتحال، وزیراعظم نے اتحادی جماعتوں کا اجلاس کل طلب کر لیا"
0,"ملکی صورتحال، وزیراعظم نے اتحادی جماعتوں کا اجلاس کل طلب کر لیا"
0,ذرائع کے مطابق وزیر اعظم ہاؤس کی جانب سے اتحادی جماعتوں کے سربراہوں سے رابطے کیے گئے اور اجلاس سے متعلق دعوت نامے بھی بھجوا دیے گئے۔
0,ذرائع کے مطابق وزیر اعظم ہاؤس کی جانب سے اتحادی جماعتوں کے سربراہوں سے رابطے کیے گئے اور اجلاس سے متعلق دعوت نامے بھی بھجوا دیے گئے۔
0,ذرائع نے بتایا کہ حکومت اور اتحادیوں کا اجلاس کل دوپہر 2 بجے اسلام آباد میں ہوگا
0,ذرائع نے بتایا کہ حکومت اور اتحادیوں کا اجلاس کل دوپہر 2 بجے اسلام آباد میں ہوگا
0,گزشتہ روز سامنے آنے والی ویڈیو میں بھی فائل گوہر خان کے ہاتھ میں دیکھی گئی تھی۔
0,گزشتہ روز سامنے آنے والی ویڈیو میں بھی فائل گوہر خان کے ہاتھ میں دیکھی گئی تھی۔
0,ویڈیو میں بیرسٹر گوہر خان کو فائل ہاتھ میں تھام کر عمران خان کی گاڑی سے عدالت لے جاتے ہوئے دیکھا جا سکتا ہے۔
0,ویڈیو میں بیرسٹر گوہر خان کو فائل ہاتھ میں تھام کر عمران خان کی گاڑی سے عدالت لے جاتے ہوئے دیکھا جا سکتا ہے۔
0,گزشتہ روز توشہ خانہ کیس کی سماعت کے دوران عمران خان کی عدالتی حاضری والی فائل گم ہونے کی اطلاعات سامنے آئی تھیں تاہم بعد میں فائل وکیل گوہر خان کے ہاتھ میں دیکھی گئی تھی۔
0,گزشتہ روز توشہ خانہ کیس کی سماعت کے دوران عمران خان کی عدالتی حاضری والی فائل گم ہونے کی اطلاعات سامنے آئی تھیں تاہم بعد میں فائل وکیل گوہر خان کے ہاتھ میں دیکھی گئی تھی۔
0,محکمہ تعلیم سندھ کا ایک اور کارنامہ
0,محکمہ تعلیم سندھ کا ایک اور کارنامہ
0,محکمہ تعلیم سندھ کا ایک اور کارنامہ
0,محکمہ تعلیم سندھ کا ایک اور کارنامہ
1,لاڑکانہ کیڈٹ کالج کے طالبِ علم کا علاج جاری
0,کراچی: انٹر بورڈ کا ایک اور کارنامہ
0,کراچی میں قدیم اسکول گرانے کا معاملہ 
1,مستقبل کے معماروں کو تعلیم سے دور کرنے کی کوشش ناکام
1,تعلیم دشمن عناصر کی کوشش ناکام
0,"کراچی: قدیم اسکول گرانے کا معاملہ ، تحقیقات منیر شیخ کے سپرد"
0,چئیر مین میٹرک بورڈ کا گورنمنٹ اسکول نارتھ ناظم آباد کا دورہ
0,کراچی: ثانوی تعلیمی بورڈ کے تحت میٹرک کے دوسرے مرحلے کے امتحان کا آغاز
0,کراچی: میٹرک سائنس گروپ کے امتحانات کا آغاز
1,"کراچی: میٹرک امتحان، خواجہ اظہار کا امتحانی مراکز پر فوری بجلی بحال کرنے کا مطالبہ"
0,"حیدرآباد: نورین پڑھائی میں اچھی تھی، وائس چانسلر لیاقت یونیورسٹی نوشاد شیخ"
0,"مدارس اور تعلیمی اداروں کی اصلاحات کی بات کی تھی، آصف غفور"
0,کراچی میں میٹرک کے امتحانات
0,ملتان بورڈ آف انٹر میڈیٹ اور سیکنڈری بورڈ کا کارنامہ
0,کراچی : سولجر بازار میں اسکول گرانے کا معاملہ
0,کراچی: کیماڑی میں بے بی اسلام اسکول کا امتحانی مرکز اچانک تبدیل
0,طلبہ امتحانی مراکز پہنچنا شروع
0,"جعلی ڈگریاں کیسے جاری ہوئیں، انکشافات کچھ دیر بعد"
0,"گاؤں بسا نہیں ، لٹیرے پہلے آ گئے"
0,"پڑھائی ہماری ، ڈگری تمہاری"
0,طلبہ کے غیر ملکی دورے بیوروکریسی کی لوٹ مار کا بہانہ بن گئے
0,ناروال میں عجب اسکول کی غضب کہانی
1,سندھ بھر کے اسکول ٹیچرز کے لئے خوشخبری
1,گھوٹکی: انٹر میڈیٹ کے امتحانات میں جدید ٹیکنالوجی نے سکھر بورڈ کو مات دے دی
0,کراچی میں انٹر امتحانات یا مذاق
0,سندھ میں انٹر کے پرچے واٹس ایپ پر ہیں
0,کراچی: نقل مافیا کے خلاف آصفہ بھٹو بھی میدان میں آگئیں
1,چئیرمین انٹر بورڈ نقل کی روک تھا م کے لئے ایکشن میں آگئے
0,تعلیمی بورڈ حیدرآباد کا امتحانی پرچہ آؤٹ کروانے والوں سے نمٹنے کا پلان
0,آصفہ بھٹو زرداری بھی سندھ میں نقل سے پریشان
1,"پرچے آؤٹ ہونے کی تحقیقات کا حکم دے دیا ہے، مراد علی شاہ"
1,نقل مافیا کون ہیں؟ کیسے کرتے ہیں نقل؟ پتہ چل گیا
0,کراچی انٹر بورڈ کے تحت امتحانات
0,امتحانات میں سختی کیوں؟
0,کراچی میں انٹر امتحانات مذاق بن گئے
0,نقل سے کیوں روکا؟
0,کراچی کے نقل خور طلبہ اسمارٹ ہو گئے
0,مرض بڑھتا گیا جوں جوں دوا کی
0,کراچی: انٹر میڈیٹ کے پرچے آؤٹ ہونے کا معاملہ
0,پریمئر کالج میں نقل کا معاملہ
2,"سندھ میں انٹر کے امتحانات، انگلش کا پرچہ آؤٹ"
1,انٹر میں نقل کے خلاف CTD کا ایکشن
1,کراچی میں نقل مافیا کو قابو کرنے کی کوشش
0,اتنی خوشی۔ اتنی خوشی
0,انٹر امتحانات کا VIP امیدوار
0,کراچی میں انٹر کا امتحان کا لوٹ سیل
0,"نقل تو نہیں رکتی، چلو میڈیا کو ہی روک دو"
0,پنجاب کے طلبہ و طالبات خوش ہو گئے
0,پرچہ نہیں پوری کاپی آؤٹ کر کے گھر لے جاؤ
0,اب روبوٹس سبق پڑھیں گے
1,کراچی: نقل مافیا کے خلاف CTD کی تحقیقات
1,کراچی: نقل مافیا کے خلاف کاروائیاں تیز
0,لاہور کالج آف وومن میں پڑاؤ
0,انٹرمیڈیٹ کے امتحانات میں نقل کا معاملہ
0,کراچی میں تعلیم دشمنوں کی ایک اور کاروائی
1,اساتذہ کے لئے خوشخبری
1,صوبے بھر کے 2012 اسکولوں کو اپ گریڈ کر دیا گیا
0,جامعہ کراچی میں بے قاعدگیاں عروج پر پہنچ گئیں
1,سرکاری اسکول میں بچوں کی موجیں آج سے شروع
0,"بہت پڑھائی کی ، اچھے نمبر لئے، جاؤ سیر کرو"
1,NUST یونیورسٹی دنیا کی ٹاپ 500 جامعات میں شامل
0,پرائمری اور مڈل امتحانات
1,کراچی: یوسف گوٹھ میں اسکول کا افتتاح
0,دنیا میں سب سے مہنگی تعلیم کہاں؟
0,ملتان انٹر بورڈ کی نا اہلی
1,راول پنڈی: 2016-17 کے میٹرک نتائج کا اعلان
0,لاہور بورڈ امتحانی مرکز ٹیسٹ کا امتحان
1,"چھٹیاں ختم، کراچی میں اسکول کھل گئے"
1,آج سے سرکاری اور غیر سرکاری اسکول کھل گئے
1,"بچوں کی موج مستیاں ختم ، پڑھائی شروع"
0,کراچی: محکمہ تعلیم کا انوکھا فرمان جاری
0,محکمہ تعلیم سندھ کی پھرتیاں
1,کراچی میٹرک بورڈ کے سالانہ نتائج کا اعلان
1,؂میٹرک بورڈ کے سالانہ نتائج کا اعلان کر دیا گیا
1,پنجاب بھر کے اسکولوں میں تعلیمی سرگرمیاں بحال
1,پنجاب بھر کے تعلیمی ادارے آج سے کھل گئے
0,لاہور: تعلیمی اداروں میں انرجی و کولڈ ڈرنکس پر پابندی[
1,"بہاؤالدین زکریا یونیورسٹی، BA BSc نتائج کا اعلان"
0,ٹوبہ ٹیک سنگھ اسکول طلبہ سراپا احتجاج
0,پنجاب حکومت کی انوکھی منطق
0,محکمہ تعلیم سندھ کے افسران کی سیکورٹی شروع
1,شہر میں آٹھ امتحانی مراکز قائم کئے گئے
0,تاریخی نصاب میں تبدیلی کا فیصلہ واپس
0,کراچی کے اسکولوں میں آج چھٹی ہو گی یا نہیں
0,کیا یونیورسٹیز دہشت گرد پیدا کر رہی ہیں؟
0,جامعہ کراچی وائس چانسلر کی زیر صدارت اجلاس
0,چیئرمین سینٹ کا وائس چانسلر جامعہ کراچی کے نام خط
0,تعلیمی اداروں میں بڑھتی انتہا پسندی کی معاملہ
1,پنجاب میں BA اور BSc کے نتائج جاری
0,جامعہ کراچی کے اساتذہ نے اجلاس طلب کر لیا
0,وائس چانسلر کراچی یونیورسٹی کا بڑا اعلان
0,عائشہ باوانی کالج کا معاملہ
0,عائشہ باوانی کالج کے باہر ایک اور باوانی کالج
0,طلبہ نے کالج کے دروازے پر ہی کلاسیں لگا لیں
0,کراچی: عائشہ باوانی کالج کی ملکیت کا معاملہ
1,کراچی: عائشہ باوانی کالج سات روز بعد کھل گیا
1,کراچی: کالج میں تدریسی عمل بحال
1,عائشہ باوانی کالج میں تدریسی عمل شروع
0,جامعہ کراچی میں ہیلمٹ پہننے پر پابندی عائد
0,جامع کراچی میں سیکورٹی مسائل بہت زیادہ ہیں
0,پنجاب کے کالجو ں میں میڈیکل انٹری ٹیسٹ
1,پی ایچ ڈی اساتذہ کے لئے اچھی خبر
1,نویں کلاس سائنس گروپ کے امتحانی نتائج کا اعلان
0,پاکپتن میں اسکولوں کے اوقات میں تبدیلی
0,نجاب کے تعلیمی اداروں کے اوقات کار میں تبدیلی
0,لاہور گرامر اسکول کے طلبہ کا اعزاز
0,محکمہ تعلیم سندھ کا ایکشن
1,پنجاب میں دو روز بعد آج تعلیمی ادارے کھل گئے
1,پنجاب میں دھرنے کے باعث بند اسکول آج کھولنے کا اعلان
0,سندھ میں میڈیکل کالجز کی صورتحال ابتر
0,وزیر تعلیم جام مہتاب کا نیا انکشاف
0,سندھ کے وزیر تعلیم کا اعتراف
1,NTS ٹیسٹ پاس اساتذہ کا مسلۂ حل کیا جائے
0,سندھ کے اساتذہ کے لئے نیا امتحان
1,سندھ کے طلبہ کے لئے خوشخبری
1,پنجاب یونیورسٹی کھل گئی
